0 [1.00e+00, 1.00e+00]
139000 [9.18e-01, 5.29e+00]
139200 [9.18e-01, 5.30e+00]
139400 [9.18e-01, 5.31e+00]
139600 [9.18e-01, 5.32e+00]
139800 [9.18e-01, 5.33e+00]
140000 [9.18e-01, 5.34e+00]
140200 [9.17e-01, 5.35e+00]
140400 [9.18e-01, 5.29e+00]
140600 [9.18e-01, 5.29e+00]
140800 [9.18e-01, 5.29e+00]
141000 [9.18e-01, 5.29e+00]
141200 [9.18e-01, 5.29e+00]
141400 [9.18e-01, 5.30e+00]
141600 [9.18e-01, 5.30e+00]
141800 [9.18e-01, 5.31e+00]
142000 [9.18e-01, 5.32e+00]
142200 [9.18e-01, 5.33e+00]
142400 [9.18e-01, 5.33e+00]
142600 [9.18e-01, 5.34e+00]
142800 [9.18e-01, 5.35e+00]
143000 [9.18e-01, 5.36e+00]
143200 [9.18e-01, 5.37e+00]
143400 [9.18e-01, 5.37e+00]
143600 [9.18e-01, 5.39e+00]
143800 [9.18e-01, 5.39e+00]
144000 [9.18e-01, 5.40e+00]
144200 [9.11e-01, 5.33e+00]
144400 [9.11e-01, 5.33e+00]
144600 [9.12e-01, 5.33e+00]
144800 [9.12e-01, 5.34e+00]
145000 [9.12e-01, 5.34e+00]
145200 [9.12e-01, 5.34e+00]
145400 [9.12e-01, 5.35e+00]
145600 [9.13e-01, 5.35e+00]
145800 [9.13e-01, 5.36e+00]
146000 [9.13e-01, 5.37e+00]
146200 [9.13e-01, 5.38e+00]
146400 [9.13e-01, 5.38e+00]
146600 [9.13e-01, 5.39e+00]
146800 [9.13e-01, 5.40e+00]
147000 [9.13e-01, 5.41e+00]
147200 [9.13e-01, 5.42e+00]
147400 [9.13e-01, 5.43e+00]
147600 [9.13e-01, 5.44e+00]
147800 [9.13e-01, 5.45e+00]
148000 [9.13e-01, 5.46e+00]
148200 [9.13e-01, 5.47e+00]
148400 [9.13e-01, 5.48e+00]
148600 [9.13e-01, 5.49e+00]
148800 [9.13e-01, 5.50e+00]
149000 [9.13e-01, 5.51e+00]
149200 [9.13e-01, 5.52e+00]
149400 [9.13e-01, 5.53e+00]
149600 [9.13e-01, 5.54e+00]
149800 [9.13e-01, 5.55e+00]
150000 [9.13e-01, 5.56e+00]
150200 [9.13e-01, 5.57e+00]
150400 [9.13e-01, 5.58e+00]
150600 [9.13e-01, 5.59e+00]
150800 [9.13e-01, 5.60e+00]
151000 [9.13e-01, 5.61e+00]
151200 [9.13e-01, 5.62e+00]
151400 [9.13e-01, 5.63e+00]
151600 [9.13e-01, 5.64e+00]
151800 [9.13e-01, 5.65e+00]
152000 [9.14e-01, 5.58e+00]
152200 [9.14e-01, 5.58e+00]
152400 [9.13e-01, 5.59e+00]
152600 [9.13e-01, 5.59e+00]
152800 [9.13e-01, 5.59e+00]
153000 [9.13e-01, 5.60e+00]
153200 [9.13e-01, 5.60e+00]
153400 [9.13e-01, 5.61e+00]
153600 [9.13e-01, 5.62e+00]
153800 [9.13e-01, 5.62e+00]
154000 [9.13e-01, 5.63e+00]
154200 [9.13e-01, 5.64e+00]
154400 [9.13e-01, 5.65e+00]
154600 [9.13e-01, 5.66e+00]
154800 [9.13e-01, 5.66e+00]
155000 [9.13e-01, 5.67e+00]
155200 [9.13e-01, 5.68e+00]
155400 [9.13e-01, 5.69e+00]
155600 [9.13e-01, 5.70e+00]
155800 [9.13e-01, 5.71e+00]
156000 [9.13e-01, 5.72e+00]
156200 [9.13e-01, 5.73e+00]
156400 [9.13e-01, 5.74e+00]
156600 [9.13e-01, 5.75e+00]
156800 [9.13e-01, 5.76e+00]
157000 [9.13e-01, 5.77e+00]
157200 [9.13e-01, 5.78e+00]
157400 [9.13e-01, 5.79e+00]
157600 [9.13e-01, 5.80e+00]
157800 [9.13e-01, 5.81e+00]
158000 [9.13e-01, 5.82e+00]
158200 [9.13e-01, 5.84e+00]
158400 [9.13e-01, 5.85e+00]
158600 [9.13e-01, 5.86e+00]
158800 [9.13e-01, 5.87e+00]
159000 [9.13e-01, 5.88e+00]
159200 [9.13e-01, 5.89e+00]
159400 [9.13e-01, 5.91e+00]
159600 [9.13e-01, 5.92e+00]
159800 [9.13e-01, 5.93e+00]
160000 [9.13e-01, 5.94e+00]
160200 [9.13e-01, 5.95e+00]
160400 [9.13e-01, 5.96e+00]
160600 [9.13e-01, 5.98e+00]
160800 [9.13e-01, 5.99e+00]
161000 [9.13e-01, 6.00e+00]
161200 [9.13e-01, 6.01e+00]
161400 [9.13e-01, 6.03e+00]
161600 [9.13e-01, 6.04e+00]
161800 [9.13e-01, 6.05e+00]
162000 [9.13e-01, 6.07e+00]
162200 [9.13e-01, 6.08e+00]
162400 [9.13e-01, 6.09e+00]
162600 [9.13e-01, 6.10e+00]
162800 [9.13e-01, 6.12e+00]
163000 [9.13e-01, 6.13e+00]
163200 [9.13e-01, 6.14e+00]
163400 [9.13e-01, 6.15e+00]
163600 [9.13e-01, 6.17e+00]
163800 [9.13e-01, 6.18e+00]
164000 [9.13e-01, 6.19e+00]
164200 [9.13e-01, 6.21e+00]
164400 [9.13e-01, 6.22e+00]
164600 [9.13e-01, 6.23e+00]
164800 [9.13e-01, 6.24e+00]
165000 [9.13e-01, 6.26e+00]
165200 [9.13e-01, 6.27e+00]
165400 [9.12e-01, 6.28e+00]
165600 [9.13e-01, 6.30e+00]
165800 [9.13e-01, 6.31e+00]
166000 [9.13e-01, 6.32e+00]
166200 [9.13e-01, 6.33e+00]
166400 [9.13e-01, 6.35e+00]
166600 [9.13e-01, 6.36e+00]
166800 [9.13e-01, 6.37e+00]
167000 [9.13e-01, 6.39e+00]
167200 [9.12e-01, 6.40e+00]
167400 [9.13e-01, 6.41e+00]
167600 [9.12e-01, 6.43e+00]
167800 [9.12e-01, 6.43e+00]
168000 [9.13e-01, 6.45e+00]
168200 [9.12e-01, 6.46e+00]
168400 [9.12e-01, 6.47e+00]
168600 [9.12e-01, 6.49e+00]
168800 [9.12e-01, 6.50e+00]
169000 [9.12e-01, 6.51e+00]
169200 [9.12e-01, 6.53e+00]
169400 [9.12e-01, 6.54e+00]
169600 [9.12e-01, 6.55e+00]
169800 [9.12e-01, 6.57e+00]
170000 [9.12e-01, 6.58e+00]
170200 [9.12e-01, 6.59e+00]
170400 [9.12e-01, 6.61e+00]
170600 [9.12e-01, 6.62e+00]
170800 [9.12e-01, 6.63e+00]
171000 [9.12e-01, 6.65e+00]
171200 [9.12e-01, 6.66e+00]
171400 [9.12e-01, 6.67e+00]
171600 [9.12e-01, 6.69e+00]
171800 [9.12e-01, 6.70e+00]
172000 [9.12e-01, 6.71e+00]
172200 [9.12e-01, 6.73e+00]
172400 [9.12e-01, 6.74e+00]
172600 [9.12e-01, 6.75e+00]
172800 [9.12e-01, 6.77e+00]
173000 [9.14e-01, 6.67e+00]
173200 [9.14e-01, 6.67e+00]
173400 [9.14e-01, 6.66e+00]
173600 [9.14e-01, 6.67e+00]
173800 [9.14e-01, 6.67e+00]
174000 [9.14e-01, 6.67e+00]
174200 [9.13e-01, 6.68e+00]
174400 [9.13e-01, 6.68e+00]
174600 [9.13e-01, 6.69e+00]
174800 [9.13e-01, 6.69e+00]
175000 [9.13e-01, 6.69e+00]
175200 [9.13e-01, 6.70e+00]
175400 [9.13e-01, 6.71e+00]
175600 [9.13e-01, 6.72e+00]
175800 [9.13e-01, 6.72e+00]
176000 [9.13e-01, 6.73e+00]
176200 [9.13e-01, 6.74e+00]
176400 [9.13e-01, 6.75e+00]
176600 [9.13e-01, 6.75e+00]
176800 [9.13e-01, 6.76e+00]
177000 [9.13e-01, 6.77e+00]
177200 [9.13e-01, 6.78e+00]
177400 [9.13e-01, 6.79e+00]
177600 [9.13e-01, 6.80e+00]
177800 [9.13e-01, 6.81e+00]
178000 [9.13e-01, 6.82e+00]
178200 [9.13e-01, 6.83e+00]
178400 [9.13e-01, 6.84e+00]
178600 [9.13e-01, 6.85e+00]
178800 [9.13e-01, 6.86e+00]
179000 [9.13e-01, 6.87e+00]
179200 [9.12e-01, 6.88e+00]
179400 [9.12e-01, 6.89e+00]
179600 [9.12e-01, 6.90e+00]
179800 [9.12e-01, 6.91e+00]
180000 [9.12e-01, 6.92e+00]
180200 [9.12e-01, 6.93e+00]
180400 [9.12e-01, 6.94e+00]
180600 [9.12e-01, 6.95e+00]
180800 [9.12e-01, 6.96e+00]
181000 [9.12e-01, 6.97e+00]
181200 [9.12e-01, 6.99e+00]
181400 [9.12e-01, 7.00e+00]
181600 [9.12e-01, 7.01e+00]
181800 [9.12e-01, 7.02e+00]
182000 [9.12e-01, 7.03e+00]
182200 [9.12e-01, 7.04e+00]
182400 [9.12e-01, 7.05e+00]
182600 [9.12e-01, 7.06e+00]
182800 [9.12e-01, 7.08e+00]
183000 [9.12e-01, 7.09e+00]
183200 [9.12e-01, 7.10e+00]
183400 [9.12e-01, 7.11e+00]
183600 [9.12e-01, 7.12e+00]
183800 [9.12e-01, 7.13e+00]
184000 [9.12e-01, 7.14e+00]
184200 [9.12e-01, 7.16e+00]
184400 [9.12e-01, 7.17e+00]
184600 [9.12e-01, 7.18e+00]
184800 [9.12e-01, 7.19e+00]
185000 [9.12e-01, 7.20e+00]
185200 [9.12e-01, 7.22e+00]
185400 [9.12e-01, 7.23e+00]
185600 [9.12e-01, 7.24e+00]
185800 [9.12e-01, 7.25e+00]
186000 [9.12e-01, 7.26e+00]
186200 [9.12e-01, 7.27e+00]
186400 [9.12e-01, 7.29e+00]
186600 [9.12e-01, 7.30e+00]
186800 [9.12e-01, 7.31e+00]
187000 [9.12e-01, 7.32e+00]
187200 [9.12e-01, 7.33e+00]
187400 [9.12e-01, 7.35e+00]
187600 [9.12e-01, 7.36e+00]
187800 [9.11e-01, 7.37e+00]
188000 [9.11e-01, 7.38e+00]
188200 [9.11e-01, 7.39e+00]
188400 [9.11e-01, 7.41e+00]
188600 [9.11e-01, 7.42e+00]
188800 [9.11e-01, 7.43e+00]
189000 [9.11e-01, 7.44e+00]
189200 [9.11e-01, 7.45e+00]
189400 [9.11e-01, 7.47e+00]
189600 [9.11e-01, 7.48e+00]
189800 [9.11e-01, 7.49e+00]
190000 [9.11e-01, 7.50e+00]
190200 [9.11e-01, 7.51e+00]
190400 [9.11e-01, 7.53e+00]
190600 [9.11e-01, 7.54e+00]
190800 [9.11e-01, 7.55e+00]
191000 [9.11e-01, 7.56e+00]
191200 [9.11e-01, 7.57e+00]
191400 [9.11e-01, 7.59e+00]
191600 [9.11e-01, 7.60e+00]
191800 [9.11e-01, 7.61e+00]
192000 [9.11e-01, 7.62e+00]
192200 [9.11e-01, 7.64e+00]
192400 [9.11e-01, 7.65e+00]
192600 [9.11e-01, 7.66e+00]
192800 [9.11e-01, 7.67e+00]
193000 [9.11e-01, 7.68e+00]
193200 [9.11e-01, 7.70e+00]
193400 [9.11e-01, 7.71e+00]
193600 [9.11e-01, 7.72e+00]
193800 [9.11e-01, 7.73e+00]
194000 [9.10e-01, 7.66e+00]
194200 [9.09e-01, 7.66e+00]
194400 [9.09e-01, 7.66e+00]
194600 [9.08e-01, 7.66e+00]
194800 [9.08e-01, 7.66e+00]
195000 [9.08e-01, 7.67e+00]
195200 [9.08e-01, 7.67e+00]
195400 [9.08e-01, 7.67e+00]
195600 [9.08e-01, 7.67e+00]
195800 [9.08e-01, 7.68e+00]
196000 [9.08e-01, 7.68e+00]
196200 [9.08e-01, 7.68e+00]
196400 [9.08e-01, 7.69e+00]
196600 [9.08e-01, 7.69e+00]
196800 [9.08e-01, 7.69e+00]
197000 [9.08e-01, 7.70e+00]
197200 [9.08e-01, 7.70e+00]
197400 [9.08e-01, 7.71e+00]
197600 [9.08e-01, 7.71e+00]
197800 [9.08e-01, 7.72e+00]
198000 [9.08e-01, 7.73e+00]
198200 [9.08e-01, 7.73e+00]
198400 [9.08e-01, 7.74e+00]
198600 [9.08e-01, 7.74e+00]
198800 [9.08e-01, 7.75e+00]
199000 [9.08e-01, 7.75e+00]
199200 [9.08e-01, 7.76e+00]
199400 [9.08e-01, 7.77e+00]
199600 [9.08e-01, 7.77e+00]
199800 [9.08e-01, 7.78e+00]
200000 [9.08e-01, 7.79e+00]
200200 [9.08e-01, 7.79e+00]
200400 [9.08e-01, 7.80e+00]
200600 [9.08e-01, 7.81e+00]
200800 [9.08e-01, 7.81e+00]
201000 [9.08e-01, 7.82e+00]
201200 [9.08e-01, 7.83e+00]
201400 [9.08e-01, 7.83e+00]
201600 [9.08e-01, 7.84e+00]
201800 [9.08e-01, 7.85e+00]
202000 [9.08e-01, 7.85e+00]
202200 [9.08e-01, 7.86e+00]
202400 [9.08e-01, 7.87e+00]
202600 [9.08e-01, 7.88e+00]
202800 [9.08e-01, 7.88e+00]
203000 [9.08e-01, 7.89e+00]
203200 [9.08e-01, 7.90e+00]
203400 [9.08e-01, 7.91e+00]
203600 [9.08e-01, 7.91e+00]
203800 [9.08e-01, 7.92e+00]
204000 [9.08e-01, 7.93e+00]
204200 [9.08e-01, 7.94e+00]
204400 [9.08e-01, 7.94e+00]
204600 [9.08e-01, 7.95e+00]
204800 [9.08e-01, 7.96e+00]
205000 [9.08e-01, 7.97e+00]
205200 [9.08e-01, 7.98e+00]
205400 [9.08e-01, 7.98e+00]
205600 [9.08e-01, 7.99e+00]
205800 [9.08e-01, 8.00e+00]
206000 [9.08e-01, 8.01e+00]
206200 [9.08e-01, 8.01e+00]
206400 [9.08e-01, 8.02e+00]
206600 [9.08e-01, 8.03e+00]
206800 [9.08e-01, 8.04e+00]
207000 [9.08e-01, 8.05e+00]
207200 [9.08e-01, 8.05e+00]
207400 [9.08e-01, 8.06e+00]
207600 [9.08e-01, 8.07e+00]
207800 [9.08e-01, 8.08e+00]
208000 [9.08e-01, 8.09e+00]
208200 [9.08e-01, 8.10e+00]
208400 [9.08e-01, 8.10e+00]
208600 [9.08e-01, 8.11e+00]
208800 [9.08e-01, 8.12e+00]
209000 [9.08e-01, 8.13e+00]
209200 [9.08e-01, 8.14e+00]
209400 [9.08e-01, 8.15e+00]
209600 [9.08e-01, 8.15e+00]
209800 [9.08e-01, 8.16e+00]
210000 [9.08e-01, 8.17e+00]
210200 [9.08e-01, 8.18e+00]
210400 [9.08e-01, 8.19e+00]
210600 [9.08e-01, 8.20e+00]
210800 [9.08e-01, 8.20e+00]
211000 [9.08e-01, 8.21e+00]
211200 [9.08e-01, 8.22e+00]
211400 [9.08e-01, 8.23e+00]
211600 [9.08e-01, 8.24e+00]
211800 [9.08e-01, 8.25e+00]
212000 [9.08e-01, 8.26e+00]
212200 [9.08e-01, 8.26e+00]
212400 [9.08e-01, 8.27e+00]
212600 [9.08e-01, 8.28e+00]
212800 [9.08e-01, 8.29e+00]
213000 [9.08e-01, 8.30e+00]
213200 [9.08e-01, 8.31e+00]
213400 [9.08e-01, 8.32e+00]
213600 [9.08e-01, 8.33e+00]
213800 [9.08e-01, 8.34e+00]
214000 [9.08e-01, 8.34e+00]
214200 [9.08e-01, 8.35e+00]
214400 [9.08e-01, 8.36e+00]
214600 [9.08e-01, 8.37e+00]
214800 [9.08e-01, 8.38e+00]
215000 [9.08e-01, 8.39e+00]
215200 [9.08e-01, 8.40e+00]
215400 [9.08e-01, 8.41e+00]
215600 [9.08e-01, 8.42e+00]
215800 [9.08e-01, 8.42e+00]
216000 [9.08e-01, 8.43e+00]
216200 [9.08e-01, 8.44e+00]
216400 [9.08e-01, 8.45e+00]
216600 [9.07e-01, 8.46e+00]
216800 [9.07e-01, 8.47e+00]
217000 [9.07e-01, 8.48e+00]
217200 [9.07e-01, 8.49e+00]
217400 [9.07e-01, 8.50e+00]
217600 [9.07e-01, 8.51e+00]
217800 [9.07e-01, 8.52e+00]
218000 [9.07e-01, 8.53e+00]
218200 [9.07e-01, 8.53e+00]
218400 [9.07e-01, 8.54e+00]
218600 [9.07e-01, 8.55e+00]
218800 [9.07e-01, 8.56e+00]
219000 [9.07e-01, 8.57e+00]
219200 [9.07e-01, 8.58e+00]
219400 [9.07e-01, 8.59e+00]
219600 [9.07e-01, 8.60e+00]
219800 [9.07e-01, 8.61e+00]
220000 [9.07e-01, 8.62e+00]
220200 [9.07e-01, 8.63e+00]
220400 [9.07e-01, 8.64e+00]
220600 [9.07e-01, 8.65e+00]
220800 [9.07e-01, 8.66e+00]
221000 [9.07e-01, 8.67e+00]
221200 [9.07e-01, 8.68e+00]
221400 [9.07e-01, 8.68e+00]
221600 [9.07e-01, 8.69e+00]
221800 [9.07e-01, 8.70e+00]
222000 [9.07e-01, 8.71e+00]
222200 [9.07e-01, 8.72e+00]
222400 [9.07e-01, 8.73e+00]
222600 [9.07e-01, 8.74e+00]
222800 [9.07e-01, 8.75e+00]
223000 [9.07e-01, 8.76e+00]
223200 [9.07e-01, 8.77e+00]
223400 [9.07e-01, 8.78e+00]
223600 [9.07e-01, 8.79e+00]
223800 [9.07e-01, 8.80e+00]
224000 [9.07e-01, 8.81e+00]
224200 [9.07e-01, 8.82e+00]
224400 [9.07e-01, 8.83e+00]
224600 [9.07e-01, 8.84e+00]
224800 [9.07e-01, 8.85e+00]
225000 [9.07e-01, 8.86e+00]
225200 [9.07e-01, 8.87e+00]
225400 [9.07e-01, 8.88e+00]
225600 [9.07e-01, 8.89e+00]
225800 [9.07e-01, 8.90e+00]
226000 [9.07e-01, 8.91e+00]
226200 [9.07e-01, 8.92e+00]
226400 [9.07e-01, 8.93e+00]
226600 [9.07e-01, 8.94e+00]
226800 [9.06e-01, 8.95e+00]
227000 [9.07e-01, 8.96e+00]
227200 [9.06e-01, 8.97e+00]
227400 [9.06e-01, 8.98e+00]
227600 [9.06e-01, 8.99e+00]
227800 [9.06e-01, 9.00e+00]
228000 [9.06e-01, 9.01e+00]
228200 [9.06e-01, 9.02e+00]
228400 [9.06e-01, 9.03e+00]
228600 [9.06e-01, 9.04e+00]
228800 [9.06e-01, 9.05e+00]
229000 [9.06e-01, 9.06e+00]
229200 [9.06e-01, 9.07e+00]
229400 [9.06e-01, 9.08e+00]
229600 [9.06e-01, 9.09e+00]
229800 [9.06e-01, 9.10e+00]
230000 [9.06e-01, 9.11e+00]
230200 [9.06e-01, 9.12e+00]
230400 [9.06e-01, 9.13e+00]
230600 [9.09e-01, 9.06e+00]
230800 [9.10e-01, 9.06e+00]
231000 [9.10e-01, 9.06e+00]
231200 [9.10e-01, 9.06e+00]
231400 [9.10e-01, 9.06e+00]
231600 [9.10e-01, 9.07e+00]
231800 [9.10e-01, 9.07e+00]
232000 [9.10e-01, 9.07e+00]
232200 [9.10e-01, 9.07e+00]
232400 [9.10e-01, 9.07e+00]
232600 [9.09e-01, 9.08e+00]
232800 [9.09e-01, 9.08e+00]
233000 [9.09e-01, 9.08e+00]
233200 [9.09e-01, 9.09e+00]
233400 [9.09e-01, 9.09e+00]
233600 [9.09e-01, 9.09e+00]
233800 [9.09e-01, 9.10e+00]
234000 [9.09e-01, 9.10e+00]
234200 [9.10e-01, 9.06e+00]
234400 [9.10e-01, 9.05e+00]
234600 [9.10e-01, 9.05e+00]
234800 [9.10e-01, 9.05e+00]
235000 [9.10e-01, 9.05e+00]
235200 [9.10e-01, 9.05e+00]
235400 [9.10e-01, 9.05e+00]
235600 [9.10e-01, 9.05e+00]
235800 [9.10e-01, 9.05e+00]
236000 [9.10e-01, 9.05e+00]
236200 [9.10e-01, 9.05e+00]
236400 [9.10e-01, 9.05e+00]
236600 [9.10e-01, 9.05e+00]
236800 [9.10e-01, 9.05e+00]
237000 [9.10e-01, 9.05e+00]
237200 [9.10e-01, 9.06e+00]
237400 [9.10e-01, 9.06e+00]
237600 [9.10e-01, 9.06e+00]
237800 [9.10e-01, 9.06e+00]
238000 [9.10e-01, 9.07e+00]
238200 [9.10e-01, 9.07e+00]
238400 [9.10e-01, 9.07e+00]
238600 [9.09e-01, 9.07e+00]
238800 [9.10e-01, 9.07e+00]
239000 [9.10e-01, 9.08e+00]
239200 [9.10e-01, 9.08e+00]
239400 [9.09e-01, 9.01e+00]
239600 [9.10e-01, 9.00e+00]
239800 [9.10e-01, 9.00e+00]
240000 [9.10e-01, 9.00e+00]
240200 [9.10e-01, 9.00e+00]
240400 [9.10e-01, 9.00e+00]
240600 [9.09e-01, 9.00e+00]
240800 [9.10e-01, 9.00e+00]
241000 [9.10e-01, 9.00e+00]
241200 [9.10e-01, 9.00e+00]
241400 [9.10e-01, 9.01e+00]
241600 [9.10e-01, 9.01e+00]
241800 [9.10e-01, 9.01e+00]
242000 [9.10e-01, 9.01e+00]
242200 [9.10e-01, 9.01e+00]
242400 [9.10e-01, 9.01e+00]
242600 [9.10e-01, 9.02e+00]
242800 [9.10e-01, 9.02e+00]
243000 [9.10e-01, 9.02e+00]
243200 [9.10e-01, 9.02e+00]
243400 [9.10e-01, 9.03e+00]
243600 [9.10e-01, 9.03e+00]
243800 [9.10e-01, 9.03e+00]
244000 [9.10e-01, 9.03e+00]
244200 [9.10e-01, 9.04e+00]
244400 [9.10e-01, 9.04e+00]
244600 [9.10e-01, 9.04e+00]
244800 [9.10e-01, 9.05e+00]
245000 [9.10e-01, 9.05e+00]
245200 [9.10e-01, 9.05e+00]
245400 [9.10e-01, 9.06e+00]
245600 [9.10e-01, 9.06e+00]
245800 [9.09e-01, 9.06e+00]
246000 [9.09e-01, 9.07e+00]
246200 [9.09e-01, 9.07e+00]
246400 [9.09e-01, 9.08e+00]
246600 [9.09e-01, 9.08e+00]
246800 [9.09e-01, 9.08e+00]
247000 [9.09e-01, 9.09e+00]
247200 [9.09e-01, 9.09e+00]
247400 [9.09e-01, 9.09e+00]
247600 [9.09e-01, 9.10e+00]
247800 [9.09e-01, 9.10e+00]
248000 [9.09e-01, 9.11e+00]
248200 [9.09e-01, 9.11e+00]
248400 [9.09e-01, 9.12e+00]
248600 [9.09e-01, 9.12e+00]
248800 [9.09e-01, 9.13e+00]
249000 [9.09e-01, 9.13e+00]
249200 [9.09e-01, 9.14e+00]
249400 [9.09e-01, 9.14e+00]
249600 [9.09e-01, 9.15e+00]
249800 [9.09e-01, 9.15e+00]
250000 [9.09e-01, 9.16e+00]
250200 [9.09e-01, 9.16e+00]
250400 [9.09e-01, 9.16e+00]
250600 [9.09e-01, 9.17e+00]
250800 [9.09e-01, 9.18e+00]
251000 [9.09e-01, 9.18e+00]
251200 [9.08e-01, 9.19e+00]
251400 [9.08e-01, 9.19e+00]
251600 [9.08e-01, 9.19e+00]
251800 [9.08e-01, 9.20e+00]
252000 [9.08e-01, 9.21e+00]
252200 [9.08e-01, 9.21e+00]
252400 [9.08e-01, 9.22e+00]
252600 [9.08e-01, 9.23e+00]
252800 [9.08e-01, 9.23e+00]
253000 [9.08e-01, 9.24e+00]
253200 [9.08e-01, 9.24e+00]
253400 [9.08e-01, 9.25e+00]
253600 [9.08e-01, 9.26e+00]
253800 [9.08e-01, 9.26e+00]
254000 [9.08e-01, 9.27e+00]
254200 [9.14e-01, 9.19e+00]
254400 [9.15e-01, 9.19e+00]
254600 [9.16e-01, 9.19e+00]
254800 [9.15e-01, 9.18e+00]
255000 [9.15e-01, 9.19e+00]
255200 [9.15e-01, 9.18e+00]
255400 [9.15e-01, 9.18e+00]
255600 [9.15e-01, 9.18e+00]
255800 [9.15e-01, 9.18e+00]
256000 [9.14e-01, 9.18e+00]
256200 [9.14e-01, 9.18e+00]
256400 [9.14e-01, 9.18e+00]
256600 [9.13e-01, 9.18e+00]
256800 [9.13e-01, 9.18e+00]
257000 [9.13e-01, 9.18e+00]
257200 [9.13e-01, 9.18e+00]
257400 [9.13e-01, 9.18e+00]
257600 [9.12e-01, 9.18e+00]
257800 [9.12e-01, 9.18e+00]
258000 [9.12e-01, 9.18e+00]
258200 [9.12e-01, 9.18e+00]
258400 [9.12e-01, 9.18e+00]
258600 [9.12e-01, 9.18e+00]
258800 [9.11e-01, 9.19e+00]
259000 [9.11e-01, 9.19e+00]
259200 [9.11e-01, 9.19e+00]
259400 [9.11e-01, 9.19e+00]
259600 [9.11e-01, 9.19e+00]
259800 [9.11e-01, 9.19e+00]
260000 [9.11e-01, 9.20e+00]
260200 [9.11e-01, 9.20e+00]
260400 [9.11e-01, 9.20e+00]
260600 [9.11e-01, 9.20e+00]
260800 [9.11e-01, 9.20e+00]
261000 [9.11e-01, 9.20e+00]
261200 [9.11e-01, 9.21e+00]
261400 [9.09e-01, 9.15e+00]
261600 [9.10e-01, 9.15e+00]
261800 [9.10e-01, 9.15e+00]
262000 [9.10e-01, 9.15e+00]
262200 [9.10e-01, 9.14e+00]
262400 [9.10e-01, 9.14e+00]
262600 [9.10e-01, 9.14e+00]
262800 [9.10e-01, 9.14e+00]
263000 [9.10e-01, 9.14e+00]
263200 [9.10e-01, 9.14e+00]
263400 [9.10e-01, 9.14e+00]
263600 [9.10e-01, 9.15e+00]
263800 [9.10e-01, 9.15e+00]
264000 [9.10e-01, 9.15e+00]
264200 [9.10e-01, 9.15e+00]
264400 [9.10e-01, 9.15e+00]
264600 [9.10e-01, 9.16e+00]
264800 [9.10e-01, 9.16e+00]
265000 [9.10e-01, 9.16e+00]
265200 [9.10e-01, 9.16e+00]
265400 [9.09e-01, 9.17e+00]
265600 [9.09e-01, 9.11e+00]
265800 [9.09e-01, 9.11e+00]
266000 [9.10e-01, 9.10e+00]
266200 [9.10e-01, 9.10e+00]
266400 [9.10e-01, 9.10e+00]
266600 [9.10e-01, 9.10e+00]
266800 [9.10e-01, 9.11e+00]
267000 [9.10e-01, 9.11e+00]
267200 [9.10e-01, 9.11e+00]
267400 [9.10e-01, 9.11e+00]
267600 [9.10e-01, 9.11e+00]
267800 [9.10e-01, 9.11e+00]
268000 [9.10e-01, 9.12e+00]
268200 [9.10e-01, 9.12e+00]
268400 [9.10e-01, 9.12e+00]
268600 [9.10e-01, 9.12e+00]
268800 [9.10e-01, 9.13e+00]
269000 [9.10e-01, 9.13e+00]
269200 [9.10e-01, 9.13e+00]
269400 [9.10e-01, 9.13e+00]
269600 [9.10e-01, 9.14e+00]
269800 [9.10e-01, 9.14e+00]
270000 [9.10e-01, 9.14e+00]
270200 [9.09e-01, 9.07e+00]
270400 [9.09e-01, 9.07e+00]
270600 [9.09e-01, 9.07e+00]
270800 [9.09e-01, 9.07e+00]
271000 [9.09e-01, 9.07e+00]
271200 [9.08e-01, 9.07e+00]
271400 [9.08e-01, 9.07e+00]
271600 [9.08e-01, 9.07e+00]
271800 [9.08e-01, 9.07e+00]
272000 [9.08e-01, 9.08e+00]
272200 [9.08e-01, 9.08e+00]
272400 [9.08e-01, 9.08e+00]
272600 [9.08e-01, 9.09e+00]
272800 [9.08e-01, 9.09e+00]
273000 [9.08e-01, 9.09e+00]
273200 [9.08e-01, 9.10e+00]
273400 [9.08e-01, 9.10e+00]
273600 [9.08e-01, 9.10e+00]
273800 [9.08e-01, 9.11e+00]
274000 [9.08e-01, 9.11e+00]
274200 [9.08e-01, 9.11e+00]
274400 [9.08e-01, 9.12e+00]
274600 [9.08e-01, 9.12e+00]
274800 [9.08e-01, 9.13e+00]
275000 [9.08e-01, 9.13e+00]
275200 [9.08e-01, 9.13e+00]
275400 [9.08e-01, 9.14e+00]
275600 [9.08e-01, 9.14e+00]
275800 [9.08e-01, 9.15e+00]
276000 [9.08e-01, 9.15e+00]
276200 [9.08e-01, 9.16e+00]
276400 [9.08e-01, 9.16e+00]
276600 [9.08e-01, 9.17e+00]
276800 [9.08e-01, 9.17e+00]
277000 [9.08e-01, 9.17e+00]
277200 [9.08e-01, 9.18e+00]
277400 [9.08e-01, 9.18e+00]
277600 [9.08e-01, 9.19e+00]
277800 [9.08e-01, 9.19e+00]
278000 [9.08e-01, 9.19e+00]
278200 [9.08e-01, 9.20e+00]
278400 [9.08e-01, 9.21e+00]
278600 [9.08e-01, 9.21e+00]
