"Time",Subsystem #1|CTLs|Vars|Tm,"Subsystem #1|CTLs|Vars|WPU","Subsystem #1|Machines|M1|Te_sync","Subsystem #1|Machines|M1|w_sync"
0.01225,0.1998555257,1.00022893,-0.04495606217,0.9997226045
0.0123,0.1998550417,1.000229678,-0.04800278255,0.9997234031
0.01235,0.1998545477,1.000230477,-0.05112352969,0.9997242536
0.0124,0.1998540433,1.000231328,-0.05431699028,0.9997251574
0.01245,0.1998535283,1.000232233,-0.05758183506,0.9997261156
0.0125,0.1998530025,1.000233191,-0.06091671897,0.9997271293
0.01255,0.1998524657,1.000234205,-0.0643202811,0.9997281998
0.0126,0.1998519176,1.000235276,-0.06779114502,0.9997293281
0.01265,0.1998513581,1.000236405,-0.07132791879,0.9997305153
0.0127,0.1998507868,1.000237593,-0.07492919512,0.9997317626
0.01275,0.1998502035,1.000238841,-0.07859355155,0.9997330709
0.0128,0.1998496082,1.00024015,-0.08231955062,0.9997344412
0.01285,0.1998490004,1.000241521,-0.08610574,0.9997358747
0.0129,0.1998483802,1.000242955,-0.08995065272,0.9997373723
0.01295,0.1998477472,1.000244454,-0.09385280737,0.9997389348
0.013,0.1998471013,1.000246017,-0.09781070829,0.9997405633
0.01305,0.1998464422,1.000247646,-0.1018228458,0.9997422587
0.0131,0.1998457699,1.000249342,-0.1058876964,0.9997440218
0.01315,0.1998450841,1.000251106,-0.110003723,0.9997458535
0.0132,0.1998443846,1.000252939,-0.1141693755,0.9997477546
0.01325,0.1998436714,1.000254841,-0.1183830904,0.9997497259
0.0133,0.1998429441,1.000256813,-0.1226432917,0.9997517681
0.01335,0.1998422028,1.000258857,-0.1269483909,0.9997538822
0.0134,0.1998414472,1.000260972,-0.1312967873,0.9997560686
0.01345,0.1998406772,1.000263159,-0.1356868684,0.9997583282
0.0135,0.1998398926,1.00026542,-0.1401170101,0.9997606617
0.01355,0.1998390933,1.000267755,-0.1445855772,0.9997630696
0.0136,0.1998382793,1.000270164,-0.1490909238,0.9997655525
0.01365,0.1998374503,1.000272648,-0.1536313932,0.9997681111
0.0137,0.1998366062,1.000275208,-0.1582053189,0.999770746
0.01375,0.199835747,1.000277844,-0.1628110245,0.9997734575
0.0138,0.1998348725,1.000280557,-0.1674468243,0.9997762463
0.01385,0.1998339826,1.000283347,-0.1721110236,0.9997791128
0.0139,0.1998330773,1.000286215,-0.1768019192,0.9997820575
0.01395,0.1998321565,1.000289161,-0.1815177999,0.9997850807
0.014,0.19983122,1.000292186,-0.1862569467,0.9997881829
0.01405,0.1998302678,1.00029529,-0.1910176333,0.9997913645
0.0141,0.1998292998,1.000298473,-0.1957981268,0.9997946256
0.01415,0.199828316,1.000301736,-0.2005966878,0.9997979667
0.0142,0.1998273163,1.000305079,-0.2054115711,0.9998013881
0.01425,0.1998263006,1.000308502,-0.2102410261,0.9998048899
0.0143,0.1998252689,1.000312005,-0.2150832974,0.9998084724
0.01435,0.1998242212,1.00031559,-0.2199366251,0.9998121357
0.0144,0.1998231574,1.000319255,-0.2247992453,0.99981588
0.01445,0.1998220774,1.000323001,-0.2296693909,0.9998197055
0.0145,0.1998209813,1.000326829,-0.2345452919,0.9998236123
0.01455,0.1998198691,1.000330737,-0.239425176,0.9998276003
0.0146,0.1998187407,1.000334727,-0.2443072688,0.9998316696
0.01465,0.1998175961,1.000338799,-0.2491897951,0.9998358203
0.0147,0.1998164354,1.000342952,-0.2540709786,0.9998400524
0.01475,0.1998152585,1.000347186,-0.2589490431,0.9998443657
0.0148,0.1998140654,1.000351501,-0.2638222126,0.9998487601
0.01485,0.1998128562,1.000355898,-0.2686887122,0.9998532357
0.0149,0.1998116308,1.000360376,-0.2735467686,0.9998577922
0.01495,0.1998103894,1.000364935,-0.2783946105,0.9998624294
0.015,0.1998091319,1.000369574,-0.2832304693,0.9998671472
0.01505,0.1998078584,1.000374294,-0.2880525798,0.9998719454
0.0151,0.1998065689,1.000379095,-0.2928591805,0.9998768236
0.01515,0.1998052635,1.000383976,-0.2976485147,0.9998817816
0.0152,0.1998039422,1.000388936,-0.3024188304,0.999886819
0.01525,0.1998026052,1.000393976,-0.3071683815,0.9998919356
0.0153,0.1998012524,1.000399095,-0.3118954282,0.9998971309
0.01535,0.199799884,1.000404293,-0.3165982375,0.9999024046
0.0154,0.1997985,1.00040957,-0.3212750839,0.9999077562
0.01545,0.1997971005,1.000414924,-0.32592425,0.9999131852
0.0155,0.1997956857,1.000420356,-0.3305440271,0.9999186912
0.01555,0.1997942555,1.000425864,-0.3351327161,0.9999242736
0.0156,0.1997928102,1.00043145,-0.3396886273,0.9999299319
0.01565,0.1997913498,1.000437111,-0.3442100821,0.9999356655
0.0157,0.1997898744,1.000442847,-0.3486954128,0.9999414738
0.01575,0.1997883842,1.000448659,-0.3531429634,0.9999473562
0.0158,0.1997868793,1.000454544,-0.3575510904,0.9999533121
0.01585,0.1997853598,1.000460503,-0.3619181634,0.9999593406
0.0159,0.1997838259,1.000466535,-0.3662425654,0.9999654412
0.01595,0.1997822777,1.000472638,-0.3705226937,0.9999716131
0.016,0.1997807153,1.000478813,-0.3747569604,0.9999778556
0.01605,0.1997791389,1.000485059,-0.378943793,0.9999841677
0.0161,0.1997775487,1.000491374,-0.3830816349,0.9999905488
0.01615,0.1997759448,1.000497758,-0.3871689462,0.9999969979
0.0162,0.1997743274,1.000504211,-0.3912042041,1.000003514
0.01625,0.1997726967,1.000510731,-0.3951859037,1.000010097
0.0163,0.1997710528,1.000517317,-0.3991125581,1.000016745
0.01635,0.199769396,1.000523968,-0.4029826997,1.000023457
0.0164,0.1997677264,1.000530684,-0.4067948801,1.000030233
0.01645,0.1997660442,1.000537463,-0.4105476708,1.000037072
0.0165,0.1997643496,1.000544305,-0.4142396643,1.000043972
0.01655,0.1997626428,1.000551209,-0.4178694738,1.000050932
0.0166,0.1997609241,1.000558173,-0.4214357343,1.000057952
0.01665,0.1997591936,1.000565196,-0.4249371029,1.00006503
0.0167,0.1997574515,1.000572278,-0.4283722597,1.000072166
0.01675,0.1997556982,1.000579417,-0.4317399075,1.000079357
0.0168,0.1997539337,1.000586612,-0.4350387732,1.000086603
0.01685,0.1997521583,1.000593862,-0.4382676077,1.000093903
0.0169,0.1997503724,1.000601165,-0.4414251868,1.000101256
0.01695,0.199748576,1.000608522,-0.4445103112,1.00010866
0.017,0.1997467694,1.00061593,-0.4475218073,1.000116114
0.01705,0.199744953,1.000623388,-0.4504585278,1.000123617
0.0171,0.1997431269,1.000630894,-0.4533193516,1.000131168
0.01715,0.1997412914,1.000638449,-0.4561031848,1.000138765
0.0172,0.1997394467,1.00064605,-0.4588089606,1.000146407
0.01725,0.1997375932,1.000653696,-0.4614356403,1.000154093
0.0173,0.199735731,1.000661385,-0.4639822131,1.000161821
0.01735,0.1997338605,1.000669117,-0.466447697,1.00016959
0.0174,0.1997319819,1.00067689,-0.4688311386,1.000177399
0.01745,0.1997300954,1.000684703,-0.4711316141,1.000185246
0.0175,0.1997282015,1.000692554,-0.4733482292,1.00019313
0.01755,0.1997263002,1.000700442,-0.4754801196,1.000201049
0.0176,0.199724392,1.000708366,-0.4775264513,1.000209003
0.01765,0.1997224771,1.000716324,-0.4794864207,1.000216989
0.0177,0.1997205558,1.000724314,-0.4813592554,1.000225006
0.01775,0.1997186284,1.000732335,-0.4831442139,1.000233053
0.0178,0.1997166952,1.000740386,-0.4848405862,1.000241129
0.01785,0.1997147565,1.000748465,-0.4864476939,1.000249231
0.0179,0.1997128125,1.000756572,-0.4879648907,1.000257358
0.01795,0.1997108636,1.000764703,-0.4893915622,1.000265509
0.018,0.1997089101,1.000772858,-0.4907271265,1.000273682
0.01805,0.1997069522,1.000781035,-0.4919710339,1.000281875
0.0181,0.1997049903,1.000789233,-0.4931227677,1.000290088
0.01815,0.1997030248,1.00079745,-0.494181844,1.000298319
0.0182,0.1997010558,1.000805685,-0.4951478118,1.000306565
0.01825,0.1996990838,1.000813935,-0.4960202531,1.000314826
0.0183,0.1996971089,1.000822201,-0.4967987834,1.0003231
0.01835,0.1996951316,1.000830479,-0.4974830512,1.000331386
0.0184,0.1996931522,1.000838768,-0.4980727388,1.000339681
0.01845,0.1996911709,1.000847067,-0.4985675614,1.000347984
0.0185,0.1996891881,1.000855375,-0.4989672684,1.000356294
0.01855,0.199687204,1.000863689,-0.4992716421,1.000364608
0.0186,0.1996852191,1.000872008,-0.4994804987,1.000372927
0.01865,0.1996832337,1.00088033,-0.499593688,1.000381247
0.0187,0.199681248,1.000888655,-0.4996110933,1.000389567
0.01875,0.1996792623,1.000896979,-0.4995326312,1.000397886
0.0188,0.199677277,1.000905302,-0.499358252,1.000406202
0.01885,0.1996752925,1.000913622,-0.4990879395,1.000414513
0.0189,0.199673309,1.000921938,-0.4987217106,1.000422819
0.01895,0.1996713268,1.000930248,-0.4982596155,1.000431116
0.019,0.1996693463,1.000938549,-0.4977017377,1.000439404
0.01905,0.1996673677,1.000946842,-0.4970481935,1.000447681
0.0191,0.1996653915,1.000955123,-0.4962991322,1.000455946
0.01915,0.1996634179,1.000963392,-0.4954547358,1.000464196
0.0192,0.1996614472,1.000971646,-0.4945152189,1.000472431
0.01925,0.1996594798,1.000979885,-0.4934808283,1.000480649
0.0193,0.1996575159,1.000988107,-0.4923518432,1.000488847
0.01935,0.1996555559,1.00099631,-0.4911285746,1.000497025
0.0194,0.1996536001,1.001004492,-0.4898113653,1.000505181
0.01945,0.1996516489,1.001012652,-0.4884005896,1.000513314
0.0195,0.1996497024,1.001020789,-0.486896653,1.000521421
0.01955,0.1996477611,1.0010289,-0.485299992,1.000529502
0.0196,0.1996458252,1.001036985,-0.4836110737,1.000537555
0.01965,0.199643895,1.001045042,-0.4818303957,1.000545578
0.0197,0.1996419709,1.001053069,-0.4799584856,1.000553569
0.01975,0.1996400532,1.001061064,-0.477995901,1.000561528
0.0198,0.1996381421,1.001069027,-0.4759432285,1.000569452
0.01985,0.1996362379,1.001076956,-0.473801084,1.000577341
0.0199,0.199634341,1.001084849,-0.4715701123,1.000585193
0.01995,0.1996324517,1.001092704,-0.4692509862,1.000593006
0.02,0.1996305702,1.001100521,-0.4668444067,1.000600778
0.02005,0.1996286968,1.001108297,-0.4643511024,1.000608509
0.0201,0.1996268318,1.001116032,-0.4617718287,1.000616197
0.02015,0.1996249756,1.001123724,-0.4591073683,1.000623841
0.0202,0.1996231288,1.001131372,-0.4563585297,1.000631438
0.02025,0.199621292,1.001138973,-0.4535261477,1.000638989
0.0203,0.1996194662,1.001146527,-0.4506110823,1.00064649
