"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|CTLs|Vars|WPU","Subsystem #1|Machines|M1|Te_sync","Subsystem #1|Machines|M1|w_sync"
0.01825,0.0,1.00051497,-0.1236247036,1.000007827
0.0183,0.0,1.000515046,-0.1236082019,1.000007902
0.01835,0.0,1.000515121,-0.1235908448,1.000007977
0.0184,0.0,1.000515196,-0.1235726348,1.000008052
0.01845,0.0,1.00051527,-0.1235535743,1.000008126
0.0185,0.0,1.000515344,-0.123533666,1.000008199
0.01855,0.0,1.000515418,-0.1235129129,1.000008272
0.0186,0.0,1.000515491,-0.1234913181,1.000008345
0.01865,0.0,1.000515564,-0.1234688852,1.000008417
0.0187,0.0,1.000515636,-0.1234456177,1.000008489
0.01875,0.0,1.000515708,-0.1234215195,1.00000856
0.0188,0.0,1.000515779,-0.1233965947,1.000008631
0.01885,0.0,1.00051585,-0.1233708476,1.000008701
0.0189,0.0,1.00051592,-0.1233442827,1.000008771
0.01895,0.0,1.00051599,-0.1233169049,1.00000884
0.019,0.0,1.000516059,-0.123288719,1.000008908
0.01905,0.0,1.000516128,-0.1232597302,1.000008976
0.0191,0.0,1.000516195,-0.123229944,1.000009044
0.01915,0.0,1.000516263,-0.1231993659,1.00000911
0.0192,0.0,1.000516329,-0.1231680017,1.000009176
0.01925,0.0,1.000516395,-0.1231358576,1.000009242
0.0193,0.0,1.000516461,-0.1231029396,1.000009306
0.01935,0.0,1.000516525,-0.1230692542,1.00000937
0.0194,0.0,1.000516589,-0.1230348081,1.000009433
0.01945,0.0,1.000516653,-0.1229996081,1.000009496
0.0195,0.0,1.000516715,-0.1229636612,1.000009557
0.01955,0.0,1.000516777,-0.1229269746,1.000009618
0.0196,0.0,1.000516838,-0.1228895557,1.000009679
0.01965,0.0,1.000516898,-0.1228514122,1.000009738
0.0197,0.0,1.000516957,-0.1228125517,1.000009797
0.01975,0.0,1.000517016,-0.1227729824,1.000009854
0.0198,0.0,1.000517074,-0.1227327123,1.000009911
0.01985,0.0,1.000517131,-0.1226917497,1.000009967
0.0199,0.0,1.000517187,-0.1226501032,1.000010022
0.01995,0.0,1.000517242,-0.1226077815,1.000010077
0.02,0.0,1.000517296,-0.1225647934,1.00001013
0.02005,0.0,1.00051735,-0.1225211479,1.000010183
0.0201,0.0,1.000517402,-0.1224768542,1.000010234
0.02015,0.0,1.000517454,-0.1224319217,1.000010285
0.0202,0.0,1.000517505,-0.1223863599,1.000010335
0.02025,0.0,1.000517554,-0.1223401784,1.000010383
0.0203,0.0,1.000517603,-0.1222933871,1.000010431
0.02035,0.0,1.000517651,-0.122245996,1.000010478
0.0204,0.0,1.000517698,-0.1221980152,1.000010524
0.02045,0.0,1.000517743,-0.1221494549,1.000010568
0.0205,0.0,1.000517788,-0.1221003256,1.000010612
0.02055,0.0,1.000517832,-0.1220506378,1.000010655
0.0206,0.0,1.000517875,-0.1220004023,1.000010696
0.02065,0.0,1.000517916,-0.1219496298,1.000010737
0.0207,0.0,1.000517957,-0.1218983313,1.000010777
0.02075,0.0,1.000517996,-0.1218465179,1.000010815
0.0208,0.0,1.000518035,-0.1217942009,1.000010852
0.02085,0.0,1.000518072,-0.1217413915,1.000010889
0.0209,0.0,1.000518109,-0.1216881012,1.000010924
0.02095,0.0,1.000518144,-0.1216343415,1.000010958
0.021,0.0,1.000518178,-0.1215801242,1.000010991
0.02105,0.0,1.000518211,-0.1215254611,1.000011022
0.0211,0.0,1.000518242,-0.121470364,1.000011053
0.02115,0.0,1.000518273,-0.1214148449,1.000011082
0.0212,0.0,1.000518303,-0.1213589159,1.000011111
0.02125,0.0,1.000518331,-0.1213025892,1.000011138
0.0213,0.0,1.000518358,-0.1212458772,1.000011164
0.02135,0.0,1.000518384,-0.1211887921,1.000011188
0.0214,0.0,1.000518409,-0.1211313464,1.000011212
0.02145,0.0,1.000518432,-0.1210735527,1.000011234
0.0215,0.0,1.000518455,-0.1210154235,1.000011255
0.02155,0.0,1.000518476,-0.1209569716,1.000011275
0.0216,0.0,1.000518496,-0.1208982098,1.000011294
0.02165,0.0,1.000518514,-0.1208391509,1.000011312
0.0217,0.0,1.000518532,-0.1207798077,1.000011328
0.02175,0.0,1.000518548,-0.1207201932,1.000011343
0.0218,0.0,1.000518563,-0.1206603205,1.000011356
0.02185,0.0,1.000518577,-0.1206002026,1.000011369
0.0219,0.0,1.000518589,-0.1205398526,1.00001138
0.02195,0.0,1.0005186,-0.1204792838,1.00001139
0.022,0.0,1.00051861,-0.1204185093,1.000011399
0.02205,0.0,1.000518619,-0.1203575425,1.000011406
0.0221,0.0,1.000518627,-0.1202963965,1.000011412
0.02215,0.0,1.000518633,-0.1202350847,1.000011417
0.0222,0.0,1.000518638,-0.1201736205,1.000011421
0.02225,0.0,1.000518641,-0.1201120174,1.000011423
0.0223,0.0,1.000518643,-0.1200502886,1.000011424
0.02235,0.0,1.000518644,-0.1199884476,1.000011424
0.0224,0.0,1.000518644,-0.119926508,1.000011422
0.02245,0.0,1.000518643,-0.1198644831,1.000011419
0.0225,0.0,1.00051864,-0.1198023864,1.000011415
0.02255,0.0,1.000518636,-0.1197402315,1.00001141
0.0226,0.0,1.00051863,-0.1196780318,1.000011403
0.02265,0.0,1.000518623,-0.1196158008,1.000011395
0.0227,0.0,1.000518615,-0.1195535521,1.000011386
0.02275,0.0,1.000518606,-0.119491299,1.000011375
0.0228,0.0,1.000518595,-0.1194290551,1.000011363
0.02285,0.0,1.000518584,-0.1193668339,1.00001135
0.0229,0.0,1.00051857,-0.1193046487,1.000011335
0.02295,0.0,1.000518556,-0.1192425131,1.00001132
0.023,0.0,1.00051854,-0.1191804405,1.000011303
0.02305,0.0,1.000518523,-0.1191184441,1.000011284
0.0231,0.0,1.000518504,-0.1190565375,1.000011264
0.02315,0.0,1.000518485,-0.1189947338,1.000011244
0.0232,0.0,1.000518464,-0.1189330465,1.000011221
0.02325,0.0,1.000518441,-0.1188714887,1.000011198
0.0233,0.0,1.000518418,-0.1188100738,1.000011173
0.02335,0.0,1.000518393,-0.1187488148,1.000011147
