"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|CTLs|Vars|WPU","Subsystem #1|Machines|M1|Te_sync","Subsystem #1|Machines|M1|w_sync"
0.0201,0.24994858,1.002821274,-1.303041956,1.002334594
0.02015,0.2499379546,1.002842992,-1.296344135,1.002356189
0.0202,0.2499273608,1.002864598,-1.289371866,1.002377667
0.02025,0.2499168019,1.002886088,-1.282127681,1.002399025
0.0203,0.2499062814,1.002907456,-1.274614262,1.002420257
0.02035,0.2498958027,1.002928699,-1.266834349,1.002441359
0.0204,0.2498853689,1.002949812,-1.258790828,1.002462327
0.02045,0.2498749832,1.002970791,-1.250486643,1.002483157
0.0205,0.2498646484,1.002991631,-1.241924875,1.002503843
0.02055,0.2498543673,1.003012328,-1.233108663,1.002524382
0.0206,0.2498441424,1.003032877,-1.224041277,1.00254477
0.02065,0.2498339762,1.003053275,-1.214726042,1.002565002
0.0207,0.2498238709,1.003073518,-1.205166408,1.002585075
