"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M|TESTSPDOUT","Subsystem #1|Machines|M|TESTTELECT"
0.04045,0.0,1.005250083,0.3925400756
0.0405,0.0,1.005242715,0.4413470111
0.04055,0.0,1.005234559,0.4885251957
0.0406,0.0,1.005225644,0.534135762
0.04065,0.0,1.005215994,0.5782368786
0.0407,0.0,1.005205633,0.620883947
0.04075,0.0,1.005194584,0.6621297848
0.0408,0.0,1.005182871,0.7020247971
0.04085,0.0,1.005170514,0.7406171334
0.0409,0.0,1.005157535,0.7779528352
0.04095,0.0,1.005143954,0.8140759693
0.041,0.0,1.005129791,0.8490287531
0.04105,0.0,1.005115064,0.8828516678
0.0411,0.0,1.005099792,0.9155835653
0.04115,0.0,1.005083991,0.947261763
0.0412,0.0,1.00506768,0.9779221354
0.04125,0.0,1.005050874,1.007599194
0.0413,0.0,1.005033589,1.036326164
0.04135,0.0,1.005015841,1.064135055
0.0414,0.0,1.004997644,1.091056724
0.04145,0.0,1.004979013,1.117120933
0.0415,0.0,1.004959961,1.142356409
0.04155,0.0,1.004940502,1.166790888
0.0416,0.0,1.004920649,1.190450968
0.04165,0.0,1.004900414,1.213359043
0.0417,0.0,1.00487981,1.235527174
0.04175,0.0,1.004858848,1.256956543
0.0418,0.0,1.004837542,1.277643808
0.04185,0.0,1.004815904,1.297584596
0.0419,0.0,1.004793945,1.31677324
0.04195,0.0,1.00477168,1.335202762
0.042,0.0,1.00474912,1.352864937
0.04205,0.0,1.004726279,1.369750389
0.0421,0.0,1.00470317,1.385848637
0.04215,0.0,1.004679806,1.401148186
0.0422,0.0,1.0046562,1.415636578
0.04225,0.0,1.004632367,1.429300491
0.0423,0.0,1.00460832,1.442125796
0.04235,0.0,1.004584073,1.454097667
0.0424,0.0,1.004559642,1.465200648
0.04245,0.0,1.00453504,1.475418777
0.0425,0.0,1.004510283,1.484735667
0.04255,0.0,1.004485386,1.493134654
0.0426,0.0,1.004460365,1.50059889
0.04265,0.0,1.004435235,1.507111519
0.0427,0.0,1.004410013,1.51265579
